id	label	title	paragraph	sentence
8312	0	Banksia	4	"The leaves of most species have serrated edges, but a few, such as ""B. integrifolia"", do not."
8359	0	Banksia	10	"In 1940, ""Banksia"" L.f. was formally conserved against ""Banksia"" J.R.Forst."
8507	1	Troposphere	12	In the troposphere, the average environmental lapse rate is a drop of about 6.5 °C for every 1 km (1,000 meters) in increased height.
8515	0	Troposphere	14	At the poles, tropospheric temperature only decreases from an average of 0 °C (32-degree fahrenheit) at sea level to about −45 °C (-49-degree fahrenheit) at the tropopause.
8528	0	Troposphere	17	These terms, however, tend to be used in reference to localised areas of atmosphere (at a synoptic scale).
8532	0	Troposphere	18	This pattern can buckle and thus become a meridional flow.
8585	0	Irrigation	9	Most of these irrigation systems still exist undamaged up to now, in Anuradhapura and Polonnaruwa, because of the advanced and precise engineering.
8600	0	Irrigation	12	The Hohokam constructed an assortment of simple canals combined with weirs in their various agricultural pursuits.
8616	0	Irrigation	18	"Surface irrigation can be subdivided into furrow,"" border strip or basin irrigation""."
8665	0	Irrigation	30	Manual adjustment of individual wheel positions may be necessary if the system becomes misaligned.
8742	0	Irrigation	46	Arid regions frequently suffer from physical water scarcity.
8749	0	Irrigation	47	Irrigation schemes involve solving numerous engineering and economic problems while minimizing negative environmental impact.
8750	0	Irrigation	49	A 2016 study found that countries whose agriculture depended on irrigation are more likely to be autocratic than other countries.
8755	0	Satellite temperature measurements	1	These measurements can be used to locate weather fronts, monitor the El Niño-Southern Oscillation, determine the strength of tropical cyclones, study urban heat islands and monitor the global climate.
8761	0	Satellite temperature measurements	3	Satellite datasets show that over the past four decades the troposphere has warmed and the stratosphere has cooled.
8766	0	Satellite temperature measurements	4	As a result, different groups that have analyzed the satellite data have produced differing temperature datasets.
8785	0	Satellite temperature measurements	7	The brightness temperature (T) measured by satellite is given by:
8786	0	Satellite temperature measurements	8	formula_1
8816	1	Satellite temperature measurements	25	of Remote Sensing Systems (RSS) find (through January 2017) a trend of +0.140 °C/decade.
8830	0	Satellite temperature measurements	30	To compare to the trend from the surface temperature record (+0.1610.033 °C/decade from 1979 to 2012 according to NASA GISS) it is most appropriate to derive trends for the part of the atmosphere nearest the surface, i.e., the lower troposphere.
8833	1	Satellite temperature measurements	31	(2004), after the correction the vertical weighting function is nearly the same of the T2(TMT) channel in the troposphere, the University of Washington analysis finds 1979-2012 trends of +0.13 °C/decade when applied to the RSS data set and +0.10 °C/decade when applied to the UAH data set.
8838	0	Satellite temperature measurements	33	The climate models also overpredict the results of the radiosonde measurements.
8860	0	Biodiversity	2	Rapid environmental changes typically cause mass extinctions.
8890	0	Biodiversity	11	They study processes such as mutation and gene transfer that drive evolution.
8892	0	Biodiversity	12	This definition is used in the United Nations Convention on Biological Diversity.
8968	0	Biodiversity	44	Since the stone age, species loss has accelerated above the average basal rate, driven by human activity.
8977	0	Biodiversity	47	Planned diversity includes the crops which a farmer has encouraged, planted or raised (e.g.
8988	0	Biodiversity	49	Even an agricultural society which primarily grows monocultures, relies on biodiversity at some point.
8993	0	Biodiversity	52	Biodiversity's relevance to human health is becoming an international political issue, as scientific evidence builds on the global health implications of biodiversity loss.
9034	1	Biodiversity	66	During the last century, decreases in biodiversity have been increasingly observed.
9070	0	Biodiversity	74	Physically larger species and those living at lower latitudes or in forests or oceans are more sensitive to reduction in habitat area.
9090	0	Biodiversity	79	Others report confounding evidence that occasionally suggest that species-rich communities harbor many native and exotic species simultaneously while some say that diverse ecosystems are more resilient and resist invasive plants and animals.
9095	0	Biodiversity	79	: beta diversity).
9098	0	Biodiversity	79	Extirpation, population decline and homogenization of regional biodiversity are much more common.
9102	0	Biodiversity	80	In cases such as the zebra mussel, invasion of US waterways was unintentional.
9211	0	Biodiversity	124	Bosselman argues that biodiversity should not be used as a legal standard, claiming that the remaining areas of scientific uncertainty cause unacceptable administrative waste and increase litigation without promoting preservation goals.
9252	0	Stratosphere	3	The rising air is literally freeze dried; the stratosphere is a very dry place.
9256	0	Stratosphere	4	The first is due to the reaction of hydroxyl radicals OH· with ozone.
9268	0	Stratosphere	6	(The fuel consumption depends on the drag, which is related to the lift by the lift-to-drag ratio.)
9277	0	Stratosphere	10	Stratospheric Circulation is a pre-dominantly wave-driven circulation in that the tropical upwelling is induced by the wave force by the westward propagating Rossby Waves, in a phenomenon called Rossby-Wave pumping.
9335	0	Biomass (ecology)	16	The fourth trophic level consists of predatory fish, marine mammals and seabirds that consume forage fish.
9412	0	Climate change (general concept)	10	External forcing mechanisms can be either anthropogenic (e.g.
9454	0	Climate change (general concept)	21	The three types of kinematic change are variations in Earth's eccentricity, changes in the tilt angle of Earth's axis of rotation, and precession of Earth's axis.
9505	0	Climate change (general concept)	33	It then uses the records to determine the past states of the Earth's various climate regions and its atmospheric system.
9517	0	Climate change (general concept)	36	From these archive, indirect measures of climate, so-called proxies, can be derived.
9525	0	Climate change (general concept)	37	The O/O ratio in calcite and ice core samples used to deduce ocean temperature in the distant past is an example of a temperature proxy method, as are other climate metrics noted in subsequent categories.
9530	1	Climate change (general concept)	38	These changes are often a sign of a changing climate.
9537	0	Climate change (general concept)	40	Their size is determined by a mass balance between snow input and melt output.
9538	1	Climate change (general concept)	40	As temperatures increase, glaciers retreat unless snow precipitation increases to make up for the additional melt.
9547	1	Climate change (general concept)	42	The deglaciations at the end of The deglaciation that took place In the early Pliocene, global temperatures were 1–2˚C warmer than the present temperature, yet sea level was 15–25 meters higher than today.
